"id","ticker_id","ticker_symbol","price_date","trade_date","position","price","value"
17690,3325,"AGN","2004-11-03","2004-11-04","SELL",73.68,96.0
36392,5034,"AGNC","2008-09-08","2008-09-08","BUY",20.05,100.0
36392,5034,"AGNC","2008-09-08","2008-09-09","SELL",19.248,96.0
16774,3419,"AGO","2004-08-11","2004-08-11","BUY",16.38,100.0
16774,3419,"AGO","2004-08-11","2004-08-12","SELL",15.7248,96.0
9774,3306,"AGU","2003-04-02","2003-04-02","BUY",10.94,100.0
9774,3306,"AGU","2003-04-02","2003-04-03","HOLD",11.01,100.639853747714808043875685558
9774,3306,"AGU","2003-04-02","2003-04-04","HOLD",10.96,100.182815356489945155393053016
9774,3306,"AGU","2003-04-02","2003-04-07","HOLD",11.15,101.919561243144424131627056673
9774,3306,"AGU","2003-04-02","2003-04-08","HOLD",11.22,102.55941499085923217550274223
9774,3306,"AGU","2003-04-02","2003-04-09","HOLD",11.04,100.914076782449725776965265082
9774,3306,"AGU","2003-04-02","2003-04-10","HOLD",11.1,101.462522851919561243144424132
9774,3306,"AGU","2003-04-02","2003-04-11","HOLD",11.0,100.548446069469835466179159049
9774,3306,"AGU","2003-04-02","2003-04-14","HOLD",11.06,101.096892138939670932358318099
9774,3306,"AGU","2003-04-02","2003-04-15","SELL",11.29,103.199268738574040219378427788
58782,3276,"AH","2011-03-03","2011-03-03","BUY",21.56,100.0
58782,3276,"AH","2011-03-03","2011-03-04","HOLD",22.49,104.313543599257884972170686456
58782,3276,"AH","2011-03-03","2011-03-07","SELL",23.2848,108.0
26461,5004,"AHGP","2006-12-08","2006-12-08","BUY",20.5,100.0
26461,5004,"AHGP","2006-12-08","2006-12-11","SELL",19.68,96.0
16717,3416,"AHL","2004-08-04","2004-08-04","BUY",25.0,100.0
16717,3416,"AHL","2004-08-04","2004-08-05","SELL",24.0,96.0
12316,3371,"AHS","2003-08-29","2003-08-29","BUY",15.3,100.0
12316,3371,"AHS","2003-08-29","2003-09-02","SELL",16.524,108.0
21288,3414,"AHT","2005-10-10","2005-10-10","BUY",11.53,100.0
21288,3414,"AHT","2005-10-10","2005-10-11","SELL",10.29,89.245446660884648742411101474
9369,3359,"AIG","2003-03-13","2003-03-13","BUY",45.7,100.0
9369,3359,"AIG","2003-03-13","2003-03-14","HOLD",48.96,107.133479212253829321663019694
9369,3359,"AIG","2003-03-13","2003-03-17","SELL",49.356,108.0
29580,5018,"AIMC","2007-08-17","2007-08-17","BUY",17.23,100.0
29580,5018,"AIMC","2007-08-17","2007-08-20","SELL",16.5408,96.0
23860,3315,"AIN","2006-04-21","2006-04-21","BUY",38.85,100.0
23860,3315,"AIN","2006-04-21","2006-04-24","HOLD",38.09,98.043758043758043758043758044
23860,3315,"AIN","2006-04-21","2006-04-25","HOLD",38.79,99.845559845559845559845559846
23860,3315,"AIN","2006-04-21","2006-04-26","HOLD",39.12,100.694980694980694980694980695
23860,3315,"AIN","2006-04-21","2006-04-27","HOLD",38.8,99.871299871299871299871299871
23860,3315,"AIN","2006-04-21","2006-04-28","HOLD",39.1,100.643500643500643500643500644
23860,3315,"AIN","2006-04-21","2006-05-01","HOLD",39.68,102.136422136422136422136422136
23860,3315,"AIN","2006-04-21","2006-05-02","HOLD",40.47,104.16988416988416988416988417
23860,3315,"AIN","2006-04-21","2006-05-03","HOLD",40.33,103.80952380952380952380952381
23860,3315,"AIN","2006-04-21","2006-05-04","SELL",41.14,105.894465894465894465894465894
10838,3265,"AIR","2003-05-28","2003-05-28","BUY",4.38,100.0
10838,3265,"AIR","2003-05-28","2003-05-29","HOLD",4.49,102.511415525114155251141552511
10838,3265,"AIR","2003-05-28","2003-05-30","HOLD",4.5,102.73972602739726027397260274
10838,3265,"AIR","2003-05-28","2003-06-02","SELL",4.7304,108.0
12264,4983,"AIRM","2003-08-26","2003-08-26","BUY",7.95,100.0
12264,4983,"AIRM","2003-08-26","2003-08-27","HOLD",8.03,101.006289308176100628930817611
12264,4983,"AIRM","2003-08-26","2003-08-28","HOLD",8.01,100.754716981132075471698113208
12264,4983,"AIRM","2003-08-26","2003-08-29","HOLD",8.04,101.132075471698113207547169811
12264,4983,"AIRM","2003-08-26","2003-09-02","HOLD",8.2,103.144654088050314465408805031
12264,4983,"AIRM","2003-08-26","2003-09-03","HOLD",8.34,104.90566037735849056603773585
12264,4983,"AIRM","2003-08-26","2003-09-04","HOLD",8.35,105.03144654088050314465408805
12264,4983,"AIRM","2003-08-26","2003-09-05","HOLD",8.4,105.660377358490566037735849057
12264,4983,"AIRM","2003-08-26","2003-09-08","SELL",8.586,108.0
11428,3393,"AIT","2003-07-03","2003-07-03","BUY",22.0,100.0
11428,3393,"AIT","2003-07-03","2003-07-07","HOLD",22.0,100.0
11428,3393,"AIT","2003-07-03","2003-07-08","HOLD",22.49,102.227272727272727273
11428,3393,"AIT","2003-07-03","2003-07-09","HOLD",22.47,102.136363636363636364
11428,3393,"AIT","2003-07-03","2003-07-10","HOLD",22.28,101.272727272727272727
11428,3393,"AIT","2003-07-03","2003-07-11","HOLD",22.52,102.363636363636363636
11428,3393,"AIT","2003-07-03","2003-07-14","HOLD",22.3,101.363636363636363636
11428,3393,"AIT","2003-07-03","2003-07-15","HOLD",22.5,102.272727272727272727
11428,3393,"AIT","2003-07-03","2003-07-16","HOLD",22.4,101.818181818181818182
11428,3393,"AIT","2003-07-03","2003-07-17","SELL",21.75,98.863636363636363636
24885,3389,"AIV","2006-07-11","2006-07-11","BUY",47.32,100.0
24885,3389,"AIV","2006-07-11","2006-07-12","HOLD",46.2,97.633136094674556213017751479
24885,3389,"AIV","2006-07-11","2006-07-13","HOLD",45.95,97.10481825866441251056635672
24885,3389,"AIV","2006-07-11","2006-07-14","SELL",45.4272,96.0
19721,3418,"AIZ","2005-05-05","2005-05-05","BUY",34.1,100.0
19721,3418,"AIZ","2005-05-05","2005-05-06","HOLD",34.22,100.351906158357771260997067449
19721,3418,"AIZ","2005-05-05","2005-05-09","HOLD",34.23,100.381231671554252199413489736
19721,3418,"AIZ","2005-05-05","2005-05-10","HOLD",33.98,99.648093841642228739002932551
19721,3418,"AIZ","2005-05-05","2005-05-11","HOLD",33.95,99.560117302052785923753665689
19721,3418,"AIZ","2005-05-05","2005-05-12","HOLD",32.87,96.392961876832844574780058651
19721,3418,"AIZ","2005-05-05","2005-05-13","SELL",32.736,96.0
11736,3411,"AJG","2003-07-23","2003-07-23","BUY",26.0,100.0
11736,3411,"AJG","2003-07-23","2003-07-24","HOLD",26.85,103.269230769230769231
11736,3411,"AJG","2003-07-23","2003-07-25","HOLD",26.8,103.076923076923076923
11736,3411,"AJG","2003-07-23","2003-07-28","HOLD",27.05,104.038461538461538462
11736,3411,"AJG","2003-07-23","2003-07-29","HOLD",26.98,103.769230769230769231
11736,3411,"AJG","2003-07-23","2003-07-30","HOLD",27.04,104.0
11736,3411,"AJG","2003-07-23","2003-07-31","HOLD",26.53,102.038461538461538462
11736,3411,"AJG","2003-07-23","2003-08-01","HOLD",26.17,100.653846153846153846
11736,3411,"AJG","2003-07-23","2003-08-04","HOLD",26.05,100.192307692307692308
11736,3411,"AJG","2003-07-23","2003-08-05","SELL",25.92,99.692307692307692308
9943,4988,"AKAM","2003-04-07","2003-04-07","BUY",1.49,100.0
9943,4988,"AKAM","2003-04-07","2003-04-08","HOLD",1.49,100.0
9943,4988,"AKAM","2003-04-07","2003-04-09","SELL",1.4304,96.0
19937,3272,"AKR","2005-05-25","2005-05-25","BUY",17.48,100.0
19937,3272,"AKR","2005-05-25","2005-05-26","HOLD",16.94,96.910755148741418764302059497
19937,3272,"AKR","2005-05-25","2005-05-27","HOLD",16.98,97.139588100686498855835240275
19937,3272,"AKR","2005-05-25","2005-05-31","HOLD",16.95,96.967963386727688787185354691
19937,3272,"AKR","2005-05-25","2005-06-01","HOLD",16.92,96.796338672768878718535469108
19937,3272,"AKR","2005-05-25","2005-06-02","HOLD",16.95,96.967963386727688787185354691
19937,3272,"AKR","2005-05-25","2005-06-03","HOLD",16.89,96.624713958810068649885583525
19937,3272,"AKR","2005-05-25","2005-06-06","HOLD",17.04,97.482837528604118993135011442
19937,3272,"AKR","2005-05-25","2005-06-07","HOLD",17.25,98.684210526315789473684210526
19937,3272,"AKR","2005-05-25","2005-06-08","SELL",17.15,98.112128146453089244851258581
10564,4989,"AKRX","2003-05-06","2003-05-06","BUY",0.95,100.0
10564,4989,"AKRX","2003-05-06","2003-05-07","SELL",0.55,57.894736842
9944,3311,"AKS","2003-04-07","2003-04-07","BUY",3.59,100.0
9944,3311,"AKS","2003-04-07","2003-04-08","SELL",3.4464,96.0
62694,3307,"AL","2011-10-27","2011-10-27","BUY",22.92,100.0
62694,3307,"AL","2011-10-27","2011-10-28","HOLD",22.59,98.560209424083769633507853403
62694,3307,"AL","2011-10-27","2011-10-31","HOLD",22.33,97.425828970331588132635253054
62694,3307,"AL","2011-10-27","2011-11-01","SELL",22.0032,96.0
18970,3316,"ALB","2005-02-24","2005-02-24","BUY",36.9,100.0
18970,3316,"ALB","2005-02-24","2005-02-25","HOLD",38.32,103.848238482384823848238482385
18970,3316,"ALB","2005-02-24","2005-02-28","HOLD",38.0,102.981029810298102981029810298
18970,3316,"ALB","2005-02-24","2005-03-01","HOLD",38.39,104.037940379403794037940379404
18970,3316,"ALB","2005-02-24","2005-03-02","HOLD",38.17,103.441734417344173441734417344
18970,3316,"ALB","2005-02-24","2005-03-03","HOLD",38.22,103.577235772357723577235772358
18970,3316,"ALB","2005-02-24","2005-03-04","HOLD",38.91,105.447154471544715447154471545
18970,3316,"ALB","2005-02-24","2005-03-07","HOLD",38.56,104.49864498644986449864498645
18970,3316,"ALB","2005-02-24","2005-03-08","HOLD",38.65,104.742547425474254742547425474
18970,3316,"ALB","2005-02-24","2005-03-09","SELL",37.84,102.547425474254742547425474255
70892,3338,"ALDW","2013-01-02","2013-01-02","BUY",24.87,100.0
70892,3338,"ALDW","2013-01-02","2013-01-03","SELL",23.8752,96.0
13029,3326,"ALE","2003-10-24","2003-10-24","BUY",28.8,100.0
13029,3326,"ALE","2003-10-24","2003-10-27","HOLD",28.88,100.277777777777777777777777778
13029,3326,"ALE","2003-10-24","2003-10-28","HOLD",29.49,102.395833333333333333333333333
13029,3326,"ALE","2003-10-24","2003-10-29","HOLD",29.13,101.145833333333333333333333333
13029,3326,"ALE","2003-10-24","2003-10-30","HOLD",30.18,104.791666666666666666666666667
13029,3326,"ALE","2003-10-24","2003-10-31","HOLD",30.21,104.895833333333333333333333333
13029,3326,"ALE","2003-10-24","2003-11-03","HOLD",30.58,106.180555555555555555555555556
13029,3326,"ALE","2003-10-24","2003-11-04","HOLD",30.76,106.805555555555555555555555556
13029,3326,"ALE","2003-10-24","2003-11-05","HOLD",30.51,105.9375
13029,3326,"ALE","2003-10-24","2003-11-06","SELL",30.12,104.583333333333333333333333333
15678,3312,"ALG","2004-05-05","2004-05-05","BUY",16.04,100.0
15678,3312,"ALG","2004-05-05","2004-05-06","HOLD",15.67,97.69326683291770573566084788
15678,3312,"ALG","2004-05-05","2004-05-07","SELL",15.3984,96.0
10346,4997,"ALGN","2003-04-24","2003-04-24","BUY",6.49,100.0
10346,4997,"ALGN","2003-04-24","2003-04-25","SELL",6.2304,96.0
28095,5000,"ALGT","2007-05-02","2007-05-02","BUY",35.65,100.0
28095,5000,"ALGT","2007-05-02","2007-05-03","SELL",34.224,96.0
22020,3337,"ALJ","2005-11-25","2005-11-25","BUY",20.4,100.0
22020,3337,"ALJ","2005-11-25","2005-11-28","SELL",19.584,96.0
9776,3314,"ALK","2003-04-02","2003-04-02","BUY",16.35,100.0
9776,3314,"ALK","2003-04-02","2003-04-03","HOLD",16.44,100.550458715596330275229357798
9776,3314,"ALK","2003-04-02","2003-04-04","HOLD",16.66,101.896024464831804281345565749
9776,3314,"ALK","2003-04-02","2003-04-07","HOLD",16.87,103.180428134556574923547400612
9776,3314,"ALK","2003-04-02","2003-04-08","HOLD",16.09,98.409785932721712538226299694
9776,3314,"ALK","2003-04-02","2003-04-09","HOLD",16.21,99.143730886850152905198776758
9776,3314,"ALK","2003-04-02","2003-04-10","HOLD",15.94,97.492354740061162079510703364
9776,3314,"ALK","2003-04-02","2003-04-11","SELL",15.696,96.0
10751,4999,"ALKS","2003-05-20","2003-05-20","BUY",11.85,100.0
10751,4999,"ALKS","2003-05-20","2003-05-21","SELL",11.376,96.0
9946,3335,"ALL","2003-04-07","2003-04-07","BUY",36.25,100.0
9946,3335,"ALL","2003-04-07","2003-04-08","SELL",34.8,96.0
16103,5011,"ALNY","2004-06-07","2004-06-07","BUY",8.17,100.0
16103,5011,"ALNY","2004-06-07","2004-06-08","HOLD",8.06,98.65361077111383108935128519
16103,5011,"ALNY","2004-06-07","2004-06-09","HOLD",8.26,101.101591187270501835985312118
16103,5011,"ALNY","2004-06-07","2004-06-10","SELL",7.8432,96.0
13713,5065,"ALOG","2003-12-15","2003-12-15","BUY",42.0,100.0
13713,5065,"ALOG","2003-12-15","2003-12-16","SELL",39.55,94.166666666666666667
10682,3319,"ALR","2003-05-14","2003-05-14","BUY",17.94,100.0
10682,3319,"ALR","2003-05-14","2003-05-15","HOLD",18.0,100.334448160535117056856187291
10682,3319,"ALR","2003-05-14","2003-05-16","HOLD",17.4,96.989966555183946488294314381
10682,3319,"ALR","2003-05-14","2003-05-19","SELL",17.2224,96.0
71837,3334,"ALSN","2013-01-30","2013-01-30","BUY",22.71,100.0
71837,3334,"ALSN","2013-01-30","2013-01-31","HOLD",22.28,98.106560986349625715543813298
71837,3334,"ALSN","2013-01-30","2013-02-01","HOLD",22.62,99.6036988110964332892998679
71837,3334,"ALSN","2013-01-30","2013-02-04","HOLD",22.33,98.326728313518273888154997798
71837,3334,"ALSN","2013-01-30","2013-02-05","HOLD",23.1,101.717305151915455746367239102
71837,3334,"ALSN","2013-01-30","2013-02-06","HOLD",23.02,101.365037428445618670189343901
71837,3334,"ALSN","2013-01-30","2013-02-07","HOLD",22.99,101.232937032144429766622633201
71837,3334,"ALSN","2013-01-30","2013-02-08","HOLD",23.64,104.095112285336856010568031704
71837,3334,"ALSN","2013-01-30","2013-02-11","HOLD",23.55,103.698811096433289299867899604
71837,3334,"ALSN","2013-01-30","2013-02-12","SELL",23.81,104.843681197710259797446059005
9352,5015,"ALTR","2003-03-12","2003-03-12","BUY",12.17,100.0
9352,5015,"ALTR","2003-03-12","2003-03-13","SELL",13.1436,108.0
10465,3432,"ALV","2003-04-30","2003-04-30","BUY",24.3,100.0
10465,3432,"ALV","2003-04-30","2003-05-01","HOLD",24.3,100.0
10465,3432,"ALV","2003-04-30","2003-05-02","HOLD",24.45,100.617283950617283950617283951
10465,3432,"ALV","2003-04-30","2003-05-05","HOLD",24.35,100.20576131687242798353909465
10465,3432,"ALV","2003-04-30","2003-05-06","HOLD",24.97,102.757201646090534979423868313
10465,3432,"ALV","2003-04-30","2003-05-07","HOLD",24.85,102.263374485596707818930041152
10465,3432,"ALV","2003-04-30","2003-05-08","HOLD",24.31,100.04115226337448559670781893
10465,3432,"ALV","2003-04-30","2003-05-09","HOLD",24.35,100.20576131687242798353909465
10465,3432,"ALV","2003-04-30","2003-05-12","HOLD",24.59,101.193415637860082304526748971
10465,3432,"ALV","2003-04-30","2003-05-13","SELL",24.02,98.847736625514403292181069959
29592,3321,"ALX","2007-08-17","2007-08-17","BUY",383.0,100.0
29592,3321,"ALX","2007-08-17","2007-08-20","HOLD",379.0,98.955613577023498695
29592,3321,"ALX","2007-08-17","2007-08-21","HOLD",382.0,99.738903394255874674
29592,3321,"ALX","2007-08-17","2007-08-22","HOLD",389.23,101.626631853785900783
29592,3321,"ALX","2007-08-17","2007-08-23","HOLD",390.0,101.827676240208877285
29592,3321,"ALX","2007-08-17","2007-08-24","HOLD",400.0,104.438642297650130548
29592,3321,"ALX","2007-08-17","2007-08-27","HOLD",396.94,103.63968668407310705
29592,3321,"ALX","2007-08-17","2007-08-28","HOLD",392.35,102.441253263707571802
29592,3321,"ALX","2007-08-17","2007-08-29","HOLD",393.05,102.62402088772845953
29592,3321,"ALX","2007-08-17","2007-08-30","SELL",393.74,102.804177545691906005
16492,4994,"ALXN","2004-07-20","2004-07-20","BUY",16.85,100.0
16492,4994,"ALXN","2004-07-20","2004-07-21","SELL",16.176,96.0
29,5020,"AMAG","2001-09-10","2001-09-10","BUY",3.8,100.0
29,5020,"AMAG","2001-09-10","2001-09-17","SELL",3.45,90.789473684210526315789473685
56024,5153,"AMAP","2010-07-09","2010-07-09","BUY",14.92,100.0
56024,5153,"AMAP","2010-07-09","2010-07-12","SELL",14.2,95.174262734584450402144772118
9371,5084,"AMAT","2003-03-13","2003-03-13","BUY",12.08,100.0
9371,5084,"AMAT","2003-03-13","2003-03-14","HOLD",12.37,102.400662251655629139072847682
9371,5084,"AMAT","2003-03-13","2003-03-17","SELL",13.0464,108.0
70017,5024,"AMBA","2012-10-22","2012-10-22","BUY",6.47,100.0
70017,5024,"AMBA","2012-10-22","2012-10-23","SELL",6.18,95.517774343122102009273570325
11266,5085,"AMCC","2003-06-18","2003-06-18","BUY",6.5,100.0
11266,5085,"AMCC","2003-06-18","2003-06-19","SELL",6.24,96.0
60699,5028,"AMCX","2011-08-11","2011-08-11","BUY",33.17,100.0
60699,5028,"AMCX","2011-08-11","2011-08-12","HOLD",33.67,101.507386192342478142900211034
60699,5028,"AMCX","2011-08-11","2011-08-15","HOLD",33.98,102.441965631594814591498341875
60699,5028,"AMCX","2011-08-11","2011-08-16","HOLD",34.55,104.160385890865239674404582455
60699,5028,"AMCX","2011-08-11","2011-08-17","HOLD",34.49,103.97949954778414229725655713
60699,5028,"AMCX","2011-08-11","2011-08-18","HOLD",32.96,99.366897799216159179981911366
60699,5028,"AMCX","2011-08-11","2011-08-19","HOLD",33.05,99.638227313837805245703949352
60699,5028,"AMCX","2011-08-11","2011-08-22","SELL",31.8432,96.0
9561,3287,"AMD","2003-03-19","2003-03-19","BUY",6.69,100.0
9561,3287,"AMD","2003-03-19","2003-03-20","HOLD",7.05,105.381165919282511210762331839
9561,3287,"AMD","2003-03-19","2003-03-21","SELL",7.2252,108.0
19198,3376,"AME","2005-03-18","2005-03-18","BUY",41.75,100.0
19198,3376,"AME","2005-03-18","2005-03-21","HOLD",40.6,97.24550898203592814371257485
19198,3376,"AME","2005-03-18","2005-03-22","SELL",40.08,96.0
9372,5029,"AMED","2003-03-13","2003-03-13","BUY",4.39,100.0
9372,5029,"AMED","2003-03-13","2003-03-14","SELL",4.7412,108.0
20426,5055,"AMGN","2005-07-20","2005-07-20","BUY",77.46,100.0
20426,5055,"AMGN","2005-07-20","2005-07-21","HOLD",81.95,105.796540149754712109475858508
20426,5055,"AMGN","2005-07-20","2005-07-22","HOLD",81.31,104.970307255357603924606248386
20426,5055,"AMGN","2005-07-20","2005-07-25","HOLD",81.07,104.660469919958688355280144591
20426,5055,"AMGN","2005-07-20","2005-07-26","HOLD",82.14,106.041828040278853601859024012
20426,5055,"AMGN","2005-07-20","2005-07-27","HOLD",81.28,104.931577588432739478440485412
20426,5055,"AMGN","2005-07-20","2005-07-28","HOLD",81.0,104.570100697134004647560030984
20426,5055,"AMGN","2005-07-20","2005-07-29","HOLD",79.77,102.982184353214562354763749032
20426,5055,"AMGN","2005-07-20","2005-08-01","HOLD",81.63,105.383423702556158017041053447
20426,5055,"AMGN","2005-07-20","2005-08-02","SELL",82.63,106.674412600051639555899819262
9373,5057,"AMKR","2003-03-13","2003-03-13","BUY",4.4,100.0
9373,5057,"AMKR","2003-03-13","2003-03-14","SELL",4.752,108.0
10420,5033,"AMOV","2003-04-29","2003-04-29","BUY",17.0,100.0
10420,5033,"AMOV","2003-04-29","2003-04-30","SELL",16.32,96.0
21536,3368,"AMP","2005-10-24","2005-10-24","BUY",35.25,100.0
21536,3368,"AMP","2005-10-24","2005-10-25","HOLD",37.18,105.475177304964539007092198582
21536,3368,"AMP","2005-10-24","2005-10-26","HOLD",37.0,104.964539007092198581560283688
21536,3368,"AMP","2005-10-24","2005-10-27","HOLD",36.28,102.921985815602836879432624113
21536,3368,"AMP","2005-10-24","2005-10-28","HOLD",37.1,105.248226950354609929078014184
21536,3368,"AMP","2005-10-24","2005-10-31","HOLD",37.22,105.58865248226950354609929078
21536,3368,"AMP","2005-10-24","2005-11-01","HOLD",36.56,103.716312056737588652482269504
21536,3368,"AMP","2005-10-24","2005-11-02","HOLD",36.8,104.397163120567375886524822695
21536,3368,"AMP","2005-10-24","2005-11-03","HOLD",37.42,106.156028368794326241134751773
21536,3368,"AMP","2005-10-24","2005-11-04","SELL",37.17,105.446808510638297872340425532
22035,5052,"AMSF","2005-11-28","2005-11-28","BUY",10.05,100.0
22035,5052,"AMSF","2005-11-28","2005-11-29","SELL",9.648,96.0
15139,5058,"AMSG","2004-03-24","2004-03-24","BUY",32.48,100.0
15139,5058,"AMSG","2004-03-24","2004-03-25","SELL",22.65,69.735221674876847290640394089
10480,3364,"AMT","2003-05-01","2003-05-01","BUY",6.94,100.0
10480,3364,"AMT","2003-05-01","2003-05-02","HOLD",7.34,105.7636887608069164265129683
10480,3364,"AMT","2003-05-01","2003-05-05","SELL",7.54,108.64553314121037463976945245
